account_id,username,platform,follower_count,posts_per_week,engagement_rate,ad_spend_(usd),conversion_rate,campaign_reach,follower_category,engagement_level,posting_intensity
312,sierrajohnson,LinkedIn,506427,6,0.0986,980.69,0.0192,15748,Medium,Medium,High
313,hawkinskelly,TikTok,173248,4,0.0986,82.92,0.0265,20731,Small,Medium,Medium
314,jeremiah03,TikTok,32778,3,0.0986,840.87,0.0464,35820,Small,Medium,Low
315,chavezcourtney,LinkedIn,358254,1,0.0834,286.17,0.0413,45280,Medium,Low,Low
316,alyssa15,Facebook,874277,2,0.102,421.56,0.0261,13450,Large,High,Low
317,laurendurham,Twitter,40397,7,0.102,275.71,0.0329,11665,Small,High,High
318,john77,Instagram,127420,1,0.0642,182.75,0.0249,30411,Small,Low,Low
319,wwatson,Twitter,4866,3,0.0856,800.44,0.0192,36776,Small,Medium,Low
320,andersonjuan,Facebook,504872,5,0.0986,755.58,0.0392,38483,Medium,Medium,Medium
321,lopezsusan,Twitter,289406,4,0.0856,337.84,0.0222,13639,Small,Medium,Medium
322,vvega,Facebook,216240,7,0.0856,845.29,0.0344,7655,Small,Medium,High
323,mccoykaren,Twitter,638159,2,0.0834,955.42,0.0393,47699,Medium,Low,Low
324,fduffy,LinkedIn,981789,1,0.0642,827.71,0.011,49544,Large,Low,Low
325,hughesmatthew,Facebook,65882,4,0.0986,308.89,0.0261,40859,Small,Medium,Medium
326,qthomas,TikTok,884469,3,0.0986,375.89,0.016,28928,Large,Medium,Low
327,ihernandez,TikTok,61731,3,0.0834,238.74,0.0343,18044,Small,Low,Low
328,joshua92,Facebook,886561,5,0.0986,612.01,0.0226,3032,Large,Medium,Medium
329,patriciamorse,TikTok,998321,1,0.102,741.79,0.0192,7658,Large,High,Low
330,jasonrichard,LinkedIn,439692,5,0.0834,276.88,0.0283,7636,Medium,Low,Medium
331,paulprice,Twitter,642672,3,0.0834,742.39,0.0448,31131,Medium,Low,Low
332,smithdanielle,Instagram,376201,5,0.0986,352.46,0.0194,5906,Medium,Medium,Medium
333,olopez,Facebook,896570,6,0.0986,363.0,0.0293,20728,Large,Medium,High
334,wsmith,Facebook,541831,1,0.102,253.21,0.0283,30504,Medium,High,Low
335,simoncarolyn,Twitter,327158,4,0.0834,582.66,0.0459,5414,Small,Low,Medium
336,asimon,TikTok,703087,6,0.0856,500.37,0.0412,14263,Large,Medium,High
337,gacosta,Facebook,858568,4,0.0986,656.5,0.0488,28504,Large,Medium,Medium
338,hughesmatthew,Twitter,953127,2,0.0834,714.36,0.0478,12213,Large,Low,Low
339,cynthia50,LinkedIn,170925,6,0.0986,834.49,0.0466,7919,Small,Medium,High
340,gonzalezjulie,Instagram,236558,5,0.0834,148.83,0.0284,34474,Small,Low,Medium
341,paul43,Instagram,895618,3,0.0834,262.66,0.0304,7762,Large,Low,Low
342,jamiejones,Instagram,90736,5,0.0856,915.05,0.0468,7326,Small,Medium,Medium
343,bethgrimes,LinkedIn,119213,7,0.102,259.06,0.019,1451,Small,High,High
344,benjamin31,LinkedIn,205289,6,0.0856,389.68,0.0375,37895,Small,Medium,High
345,johnnyphillips,Twitter,507653,3,0.0986,973.57,0.0193,30574,Medium,Medium,Low
346,gclark,Twitter,912082,3,0.0642,376.93,0.0476,19781,Large,Low,Low
347,jeffrey25,Facebook,975124,4,0.102,90.45,0.0115,44115,Large,High,Medium
348,wolfejoshua,Facebook,410721,6,0.0856,148.05,0.0112,3636,Medium,Medium,High
349,bbarber,Instagram,24336,7,0.0642,966.47,0.048,5761,Small,Low,High
350,clementsdevin,TikTok,498641,6,0.0642,784.57,0.0196,41950,Medium,Low,High
351,matthew40,Instagram,803901,1,0.0986,694.28,0.042,14625,Large,Medium,Low
352,ruth02,TikTok,463613,4,0.0986,962.84,0.0328,27195,Medium,Medium,Medium
353,mariapatel,Facebook,373978,1,0.0856,482.45,0.0456,33522,Medium,Medium,Low
354,morgan06,Twitter,678738,2,0.0834,402.13,0.0209,1695,Large,Low,Low
355,luislove,LinkedIn,487736,5,0.0642,878.37,0.0302,16177,Medium,Low,Medium
356,erica07,TikTok,159533,7,0.0856,539.69,0.0255,46635,Small,Medium,High
357,brian17,TikTok,884407,6,0.0856,609.25,0.0151,47030,Large,Medium,High
358,lpierce,TikTok,847723,6,0.0834,574.29,0.0138,38390,Large,Low,High
359,tiffanyferrell,LinkedIn,623253,3,0.0642,717.59,0.04,24415,Medium,Low,Low
360,colleen63,TikTok,815652,5,0.0986,233.02,0.0258,17652,Large,Medium,Medium
361,angelsmith,LinkedIn,876091,4,0.0834,664.72,0.039,7674,Large,Low,Medium
362,mary05,Twitter,489176,1,0.0986,611.1,0.0273,39017,Medium,Medium,Low
363,royharper,Twitter,348968,1,0.0986,542.96,0.034,19610,Medium,Medium,Low
364,karenbarron,Facebook,43260,2,0.0642,973.44,0.0192,10644,Small,Low,Low
365,uluna,Instagram,936254,5,0.102,651.28,0.0269,41956,Large,High,Medium
366,michael55,Twitter,351460,3,0.0834,187.74,0.0424,36317,Medium,Low,Low
367,kevingarcia,LinkedIn,910424,2,0.102,252.39,0.0101,34592,Large,High,Low
368,eric95,Twitter,637327,1,0.0642,640.57,0.0176,37687,Medium,Low,Low
369,kennedykayla,LinkedIn,995308,7,0.0834,798.27,0.0246,6916,Large,Low,High
370,tyler31,Instagram,926008,4,0.0856,268.92,0.0197,21696,Large,Medium,Medium
371,uflowers,Twitter,608156,1,0.102,423.76,0.0261,6449,Medium,High,Low
372,grahamallison,Instagram,670828,5,0.102,841.85,0.023,13423,Large,High,Medium
373,bhamilton,Twitter,973724,6,0.0986,600.46,0.0458,19234,Large,Medium,High
374,dmanning,LinkedIn,353529,1,0.0986,794.46,0.0293,21505,Medium,Medium,Low
375,michelle11,Facebook,461904,3,0.0856,162.02,0.0304,25306,Medium,Medium,Low
376,john57,TikTok,109325,5,0.0856,176.28,0.0416,12838,Small,Medium,Medium
377,nancy96,LinkedIn,586575,2,0.0856,413.32,0.0139,12130,Medium,Medium,Low
378,murphydebbie,Twitter,453224,5,0.0856,829.47,0.0262,29381,Medium,Medium,Medium
379,evanssteven,Instagram,846530,1,0.102,77.54,0.0278,24376,Large,High,Low
380,omorgan,LinkedIn,465436,2,0.0986,987.0,0.0106,25278,Medium,Medium,Low
381,johnmartinez,Facebook,293105,2,0.0642,825.62,0.0194,35391,Small,Low,Low
382,dgarza,Twitter,913218,3,0.0834,845.29,0.0131,7680,Large,Low,Low
383,wstevens,LinkedIn,776209,4,0.0834,492.15,0.0145,42066,Large,Low,Medium
384,cynthia50,Instagram,240198,4,0.0834,611.1,0.0172,44751,Small,Low,Medium
385,keith55,TikTok,544995,5,0.0834,553.49,0.0308,13321,Medium,Low,Medium
386,kwright,Instagram,745308,5,0.0856,917.31,0.0269,5277,Large,Medium,Medium
387,zacharyhill,TikTok,376840,7,0.0986,951.47,0.0288,7622,Medium,Medium,High
388,bhamilton,Twitter,440328,5,0.102,373.18,0.0252,39581,Medium,High,Medium
389,jonathanreynolds,LinkedIn,410760,2,0.0834,555.48,0.0156,48712,Medium,Low,Low
390,sarah18,Instagram,223021,6,0.0856,217.72,0.0309,49108,Small,Medium,High
391,petersonjerry,LinkedIn,218742,1,0.0856,645.84,0.0213,46342,Small,Medium,Low
392,bbarber,Facebook,8498,6,0.0856,469.53,0.0426,47854,Small,Medium,High
393,kristy65,LinkedIn,104748,4,0.0986,122.95,0.044,47744,Small,Medium,Medium
394,colemanbrooke,LinkedIn,238524,2,0.0986,390.34,0.0349,8860,Small,Medium,Low
395,christineclark,Twitter,390300,3,0.0856,277.01,0.0166,2187,Medium,Medium,Low
396,mike65,Twitter,304446,2,0.0834,75.54,0.0321,21751,Small,Low,Low
397,andrew37,TikTok,638634,1,0.102,468.93,0.0136,14764,Medium,High,Low
398,petersonjerry,TikTok,678520,7,0.0834,482.45,0.0192,16063,Large,Low,High
399,fsanchez,LinkedIn,257586,6,0.0856,123.52,0.0258,49243,Small,Medium,High
400,adunn,Facebook,470851,1,0.0986,952.5,0.0335,42865,Medium,Medium,Low
401,debbieharris,LinkedIn,125437,2,0.102,187.74,0.0103,37245,Small,High,Low
402,xcruz,LinkedIn,187580,1,0.0856,469.53,0.022,32990,Small,Medium,Low
403,paul06,LinkedIn,241721,6,0.0986,81.9,0.0266,26221,Small,Medium,High
404,toddbryan,Facebook,584835,6,0.0834,891.71,0.0138,11215,Medium,Low,High
405,campbellross,Twitter,867269,5,0.0834,452.91,0.028,18042,Large,Low,Medium
406,uclark,Facebook,541645,7,0.0642,265.2,0.0208,11428,Medium,Low,High
407,ntaylor,Facebook,460729,2,0.0642,959.49,0.0103,34575,Medium,Low,Low
408,fordrichard,TikTok,31288,3,0.0642,259.06,0.0447,26027,Small,Low,Low
409,bettyray,Instagram,588791,2,0.102,70.91,0.0213,37679,Medium,High,Low
410,james82,LinkedIn,778520,6,0.0834,208.78,0.0196,14154,Large,Low,High
411,allen72,LinkedIn,885302,2,0.0642,793.72,0.0329,2511,Large,Low,Low
412,thomas49,TikTok,229262,5,0.0834,68.52,0.0174,16180,Small,Low,Medium
413,tammy29,Instagram,195479,1,0.102,774.51,0.0262,5812,Small,High,Low
414,david22,TikTok,377089,1,0.0834,367.56,0.0375,33717,Medium,Low,Low
415,andradewesley,Instagram,298756,6,0.102,70.66,0.0122,40315,Small,High,High
416,qfisher,Facebook,849058,1,0.0856,690.0,0.0451,49534,Large,Medium,Low
417,susanbrown,TikTok,111872,4,0.0856,681.66,0.0306,43355,Small,Medium,Medium
418,lisa30,Instagram,106557,7,0.0642,602.6,0.0427,24997,Small,Low,High
419,reneecontreras,TikTok,216904,3,0.0834,139.38,0.0371,1098,Small,Low,Low
420,wrightnorman,Twitter,415846,5,0.0642,267.84,0.0249,1653,Medium,Low,Medium
421,justinwilson,LinkedIn,466724,3,0.0642,869.07,0.0287,38274,Medium,Low,Low
422,mariahbell,Instagram,492878,5,0.0986,450.94,0.0328,38867,Medium,Medium,Medium
423,hunterjesus,TikTok,929588,1,0.102,580.89,0.042,35980,Large,High,Low
424,bberry,Facebook,177040,6,0.0986,902.41,0.0127,48859,Small,Medium,High
425,hamiltonjessica,LinkedIn,321062,7,0.102,383.32,0.0433,25569,Small,High,High
426,jason52,Facebook,115618,5,0.0986,563.74,0.0163,29477,Small,Medium,Medium
427,jonesangela,Twitter,213426,4,0.0642,521.24,0.0428,8566,Small,Low,Medium
428,robert05,LinkedIn,535899,6,0.0986,565.07,0.0143,1512,Medium,Medium,High
429,stephen98,Twitter,175414,3,0.0642,514.6,0.0309,49836,Small,Low,Low
430,andrew08,TikTok,952834,1,0.0642,411.29,0.0136,3570,Large,Low,Low
431,ggonzalez,Twitter,674469,2,0.0986,671.12,0.0262,23446,Large,Medium,Low
432,jeremy87,TikTok,877006,1,0.0642,827.47,0.0454,38829,Large,Low,Low
433,rebeccapatrick,LinkedIn,511897,6,0.102,206.84,0.0345,41186,Medium,High,High
434,beth19,Instagram,703295,4,0.0986,847.14,0.0154,26333,Large,Medium,Medium
435,tonyaevans,Instagram,267342,2,0.0834,984.35,0.0477,31048,Small,Low,Low
436,cooklinda,LinkedIn,801715,6,0.0642,522.77,0.0303,34264,Large,Low,High
437,yrodriguez,Twitter,851941,2,0.0856,277.98,0.0397,17305,Large,Medium,Low
438,thomas49,Twitter,70676,1,0.0642,270.38,0.0412,36664,Small,Low,Low
439,cboyd,Instagram,756769,2,0.0642,731.75,0.0375,32410,Large,Low,Low
440,dylanriley,Facebook,828887,2,0.102,127.9,0.0132,17044,Large,High,Low
441,clarkdavid,Facebook,40465,1,0.102,330.78,0.0324,14394,Small,High,Low
442,skinnerjacob,LinkedIn,851163,7,0.0834,153.92,0.0133,7293,Large,Low,High
443,dylanriley,Instagram,659110,7,0.102,373.18,0.0175,8890,Medium,High,High
444,xshort,Instagram,179967,2,0.0856,899.1,0.0384,20109,Small,Medium,Low
445,ntaylor,Twitter,556254,2,0.0834,511.26,0.0145,32841,Medium,Low,Low
446,michelleriggs,LinkedIn,697549,6,0.0642,867.62,0.0301,25765,Large,Low,High
447,hughesjohn,LinkedIn,684877,6,0.0642,913.44,0.0361,4774,Large,Low,High
448,ysmith,Instagram,525267,3,0.0834,105.5,0.0181,45702,Medium,Low,Low
449,cooklinda,LinkedIn,630145,4,0.102,190.5,0.0488,35899,Medium,High,Medium
450,lrodgers,Instagram,897697,7,0.102,152.61,0.0131,46254,Large,High,High
451,kevingarcia,Twitter,730937,6,0.0834,119.48,0.0417,11717,Large,Low,High
452,twagner,Instagram,581661,4,0.102,387.36,0.0152,22519,Medium,High,Medium
453,hernandezvanessa,Twitter,590600,6,0.0834,143.89,0.0283,17614,Medium,Low,High
454,justinwilson,TikTok,372976,6,0.102,882.09,0.0303,34407,Medium,High,High
455,kimryan,Instagram,489588,3,0.0856,369.37,0.0266,25820,Medium,Medium,Low
456,canderson,Facebook,236850,6,0.0856,633.93,0.0423,38293,Small,Medium,High
457,carpenterpamela,Twitter,310991,1,0.0834,652.74,0.0278,42482,Small,Low,Low
458,tonyarobertson,Facebook,309264,2,0.102,753.84,0.0101,39040,Small,High,Low
459,llopez,LinkedIn,597335,1,0.0642,313.66,0.0406,41656,Medium,Low,Low
460,mauricecalderon,Instagram,138167,6,0.102,692.69,0.048,33585,Small,High,High
461,michael65,Facebook,723469,1,0.102,539.58,0.0332,22561,Large,High,Low
462,brenda52,Twitter,503309,1,0.0642,411.29,0.0264,26404,Medium,Low,Low
463,kristy65,Twitter,211477,1,0.102,156.13,0.0278,33276,Small,High,Low
464,angelsmith,LinkedIn,835891,3,0.0856,905.43,0.0175,17637,Large,Medium,Low
465,owensnatalie,Twitter,192260,1,0.0856,225.29,0.0499,38944,Small,Medium,Low
466,barneszachary,LinkedIn,301995,5,0.0642,421.56,0.0274,46848,Small,Low,Medium
467,chenjoseph,Facebook,293488,3,0.0642,641.6,0.0119,19047,Small,Low,Low
468,elizabethelliott,Facebook,719572,7,0.0856,353.04,0.0197,33075,Large,Medium,High
469,emily77,LinkedIn,465599,6,0.0642,962.84,0.0354,31821,Medium,Low,High
470,thomasjonathan,TikTok,86391,1,0.0642,767.4,0.0402,38181,Small,Low,Low
471,emily36,TikTok,21716,4,0.102,563.74,0.0429,38384,Small,High,Medium
472,kimberly47,Facebook,653597,3,0.0642,245.68,0.0434,9178,Medium,Low,Low
473,robertsjared,LinkedIn,373768,2,0.0856,468.77,0.0104,29657,Medium,Medium,Low
474,medinanatalie,Instagram,618902,1,0.0986,322.9,0.0194,20933,Medium,Medium,Low
475,jeffreymcneil,TikTok,562201,6,0.0856,966.84,0.0202,23436,Medium,Medium,High
476,ulandry,Twitter,668078,6,0.0856,646.61,0.032,31996,Medium,Medium,High
477,stephaniehouse,Twitter,870269,3,0.0642,114.01,0.0174,33124,Large,Low,Low
478,justin99,Twitter,608610,5,0.102,132.5,0.0198,6739,Medium,High,Medium
479,ashley65,Instagram,561989,3,0.0856,888.13,0.038,47964,Medium,Medium,Low
480,pittmanfrank,TikTok,60841,4,0.0856,970.21,0.045,43097,Small,Medium,Medium
481,morgancook,TikTok,155508,1,0.0642,728.89,0.0278,41465,Small,Low,Low
482,cody18,LinkedIn,614021,1,0.102,136.15,0.0181,48944,Medium,High,Low
483,nicole57,Facebook,764467,4,0.0642,774.51,0.0378,46910,Large,Low,Medium
484,thomasjonathan,Facebook,169753,2,0.0856,919.28,0.0102,46048,Small,Medium,Low
485,kstewart,LinkedIn,871836,1,0.0642,817.09,0.0193,49494,Large,Low,Low
486,dmartin,Twitter,758258,7,0.0986,423.83,0.0273,31691,Large,Medium,High
487,ronnie15,TikTok,460671,6,0.0642,358.78,0.0479,22398,Medium,Low,High
488,uluna,TikTok,483010,3,0.0986,584.37,0.0351,49166,Medium,Medium,Low
489,laura14,LinkedIn,519190,5,0.0642,810.62,0.0145,49808,Medium,Low,Medium
490,jonathan26,Instagram,494299,7,0.0642,422.61,0.0174,27954,Medium,Low,High
491,zblackburn,Facebook,134849,5,0.0986,870.78,0.046,33144,Small,Medium,Medium
492,pierceaaron,Twitter,381316,1,0.0642,551.25,0.0497,45962,Medium,Low,Low
493,connie46,Twitter,697600,1,0.102,741.69,0.0381,38177,Large,High,Low
494,qshannon,Facebook,751768,5,0.102,53.9,0.0106,15434,Large,High,Medium
495,tristanpearson,LinkedIn,588022,4,0.0834,159.96,0.0262,5769,Medium,Low,Medium
496,jonesjerry,Instagram,395575,7,0.0642,513.6,0.0175,46542,Medium,Low,High
497,markguzman,LinkedIn,188944,3,0.0834,53.54,0.0283,11275,Small,Low,Low
498,alyssa15,Facebook,404533,6,0.0642,103.15,0.0366,48212,Medium,Low,High
499,xdavis,TikTok,832370,2,0.0856,282.33,0.0445,29258,Large,Medium,Low
500,bettyray,Instagram,827377,4,0.0642,336.2,0.0221,7105,Large,Low,Medium
501,garciasarah,TikTok,655962,1,0.0986,323.15,0.0363,13810,Medium,Medium,Low
502,mariewilliams,Instagram,539707,2,0.102,153.65,0.0417,4935,Medium,High,Low
503,henrykendra,Twitter,232079,5,0.0856,789.0,0.0108,14967,Small,Medium,Medium
504,skinnerjacob,TikTok,172725,6,0.0642,492.15,0.0336,2734,Small,Low,High
505,jeffreyrice,Instagram,677418,6,0.0856,376.11,0.0402,14329,Large,Medium,High
506,smallsteven,Instagram,426954,7,0.0986,379.97,0.0375,44245,Medium,Medium,High
507,ibrock,Twitter,753093,7,0.0986,800.15,0.0488,3216,Large,Medium,High
508,ptorres,Instagram,361070,1,0.0642,612.83,0.0378,19383,Medium,Low,Low
509,aliciajohns,TikTok,925780,6,0.0986,387.96,0.0499,47809,Large,Medium,High
510,johnsonkelly,Twitter,847189,6,0.0856,361.46,0.0418,14819,Large,Medium,High
511,keith55,Instagram,996788,4,0.0856,482.45,0.031,38842,Large,Medium,Medium
512,gilbertdavid,Facebook,452466,7,0.102,494.5,0.032,27947,Medium,High,High
513,turnerchristopher,TikTok,250932,1,0.0642,965.17,0.0306,25786,Small,Low,Low
514,kellidaniel,TikTok,421922,1,0.0834,618.92,0.0418,37911,Medium,Low,Low
515,justin99,LinkedIn,463579,1,0.0834,555.43,0.0314,30688,Medium,Low,Low
516,morrisonheidi,Instagram,750288,4,0.0642,560.62,0.0392,30173,Large,Low,Medium
517,erica07,Twitter,814585,3,0.0986,587.97,0.0406,33914,Large,Medium,Low
518,tinajones,TikTok,290041,5,0.0834,748.28,0.0233,36299,Small,Low,Medium
519,nperez,Instagram,849232,3,0.0986,54.61,0.0316,10258,Large,Medium,Low
520,dmiller,Twitter,611593,4,0.0856,94.05,0.0108,29446,Medium,Medium,Medium
521,martinjoseph,Instagram,915860,2,0.0986,529.18,0.0178,23101,Large,Medium,Low
522,hwashington,Facebook,875312,7,0.0642,932.62,0.0357,19679,Large,Low,High
523,chavezjason,Facebook,821425,2,0.0642,73.0,0.0313,11585,Large,Low,Low
524,tonyarobertson,Twitter,646112,1,0.0834,70.66,0.0424,35349,Medium,Low,Low
525,friley,TikTok,981055,6,0.0834,875.2,0.049,45607,Large,Low,High
526,sriley,Facebook,480862,1,0.0856,264.98,0.0314,25429,Medium,Medium,Low
527,romerojorge,Facebook,961934,1,0.102,216.91,0.0315,46216,Large,High,Low
528,scott72,Instagram,872666,2,0.0834,264.48,0.0227,46994,Large,Low,Low
529,muellerolivia,Instagram,914602,1,0.0834,454.84,0.0226,39929,Large,Low,Low
530,morganmelanie,LinkedIn,174705,4,0.0986,541.86,0.0165,20334,Small,Medium,Medium
531,sparksshane,LinkedIn,344950,3,0.0986,894.32,0.0384,32050,Medium,Medium,Low
532,ibrock,Twitter,432761,6,0.0642,884.06,0.025,17455,Medium,Low,High
533,boothjacob,Twitter,854878,1,0.0986,99.67,0.0209,1539,Large,Medium,Low
534,lisa32,LinkedIn,437759,5,0.0986,349.32,0.0158,19542,Medium,Medium,Medium
535,huberharold,LinkedIn,393027,2,0.0834,602.6,0.0306,23726,Medium,Low,Low
536,ericajohns,LinkedIn,178882,7,0.0856,103.1,0.0447,30367,Small,Medium,High
537,austingarza,Instagram,86892,7,0.0856,268.1,0.0245,18497,Small,Medium,High
538,duranbrittany,LinkedIn,166836,1,0.102,515.08,0.0237,3983,Small,High,Low
539,carpenterpamela,Instagram,438181,4,0.102,737.59,0.0345,21635,Medium,High,Medium
540,williamsongarrett,Instagram,603240,1,0.102,304.18,0.0106,26184,Medium,High,Low
541,tracistephens,Instagram,96503,4,0.0642,449.39,0.0213,36994,Small,Low,Medium
542,vgriffith,Instagram,451541,3,0.0642,865.43,0.0172,22444,Medium,Low,Low
543,perezbobby,Facebook,789109,6,0.0986,57.23,0.0186,40952,Large,Medium,High
544,dixonjulie,Instagram,39629,6,0.0834,492.15,0.0486,25463,Small,Low,High
545,bberry,Instagram,183919,1,0.0834,787.7,0.0106,49789,Small,Low,Low
546,wmercado,Instagram,377553,5,0.102,433.83,0.0415,9438,Medium,High,Medium
547,smallsteven,Twitter,451936,3,0.0856,783.6,0.0255,7261,Medium,Medium,Low
548,michael30,LinkedIn,534989,2,0.0834,775.97,0.0213,24199,Medium,Low,Low
549,paulprice,Instagram,528802,3,0.102,396.19,0.0354,35631,Medium,High,Low
550,stephanie37,Twitter,150561,7,0.0834,222.59,0.0258,41990,Small,Low,High
551,blakebell,LinkedIn,99039,1,0.0856,998.2,0.0273,49185,Small,Medium,Low
552,jonesjerry,Facebook,212101,2,0.0856,440.37,0.0246,15986,Small,Medium,Low
553,smithkristin,Instagram,958163,6,0.0986,894.7,0.042,12767,Large,Medium,High
554,christopherhoward,Facebook,379467,7,0.0856,561.63,0.0148,29298,Medium,Medium,High
555,sonya64,Facebook,286645,5,0.0856,358.83,0.0272,37655,Small,Medium,Medium
556,kbass,Facebook,566933,3,0.0856,853.64,0.0285,40346,Medium,Medium,Low
557,williamwyatt,Twitter,983025,7,0.102,555.48,0.0311,31344,Large,High,High
558,kstewart,Twitter,623211,4,0.0834,965.45,0.0313,15342,Medium,Low,Medium
559,timothyrandall,TikTok,788568,1,0.0856,986.41,0.0409,48773,Large,Medium,Low
560,andrew53,TikTok,601288,4,0.0856,890.31,0.0493,34180,Medium,Medium,Medium
561,billpage,Facebook,520668,4,0.0986,612.95,0.0116,5066,Medium,Medium,Medium
562,manuel94,Facebook,622190,4,0.0856,353.04,0.047,43312,Medium,Medium,Medium
563,palmerjeffrey,TikTok,9872,2,0.0986,428.98,0.0258,9644,Small,Medium,Low
564,hbarnes,LinkedIn,579591,1,0.0986,250.43,0.041,18124,Medium,Medium,Low
565,baileykerry,TikTok,497636,1,0.102,261.62,0.0249,26724,Medium,High,Low
566,qsmith,LinkedIn,520268,2,0.0986,884.06,0.041,10397,Medium,Medium,Low
567,ujones,Facebook,981779,7,0.0856,429.09,0.028,46767,Large,Medium,High
568,lbaldwin,Facebook,232065,4,0.0834,119.48,0.0255,5928,Small,Low,Medium
569,russellmelissa,Twitter,659372,5,0.0986,569.7,0.0164,40043,Medium,Medium,Medium
570,sarahyang,Facebook,256786,6,0.0834,817.67,0.0431,36084,Small,Low,High
571,duranbrittany,TikTok,183941,3,0.0834,735.9,0.0304,31465,Small,Low,Low
572,perezjacqueline,Instagram,557877,5,0.0986,133.64,0.0297,31626,Medium,Medium,Medium
573,logan51,Twitter,840826,5,0.102,62.71,0.0363,35021,Large,High,Medium
574,joe98,Facebook,664912,7,0.0834,364.3,0.0328,34551,Medium,Low,High
575,turnerchristopher,Twitter,472604,5,0.0856,993.52,0.0115,23268,Medium,Medium,Medium
576,megan53,Facebook,709531,1,0.0856,233.02,0.0371,45486,Large,Medium,Low
577,kelleytina,Instagram,273458,2,0.0834,612.01,0.038,45944,Small,Low,Low
578,bclark,TikTok,918878,5,0.0642,555.7,0.0417,41029,Large,Low,Medium
579,garciakatherine,Twitter,922096,4,0.0642,944.87,0.0415,32577,Large,Low,Medium
580,gregory84,TikTok,859033,4,0.0986,408.67,0.0191,8929,Large,Medium,Medium
581,cynthia25,Instagram,630261,5,0.102,446.68,0.0227,28208,Medium,High,Medium
582,xgarcia,Instagram,686453,7,0.0856,278.42,0.0492,24951,Large,Medium,High
583,eric65,TikTok,508378,5,0.0834,841.85,0.0147,35355,Medium,Low,Medium
584,kgraves,Facebook,546210,1,0.0986,363.0,0.0465,35564,Medium,Medium,Low
585,tracistephens,Facebook,443101,1,0.102,869.07,0.023,27266,Medium,High,Low
586,debbieharris,Twitter,846572,4,0.0856,783.6,0.0328,35409,Large,Medium,Medium
587,coxricardo,Facebook,556829,3,0.0642,587.66,0.047,23145,Medium,Low,Low
588,gclark,Twitter,675023,3,0.0642,228.19,0.0477,31525,Large,Low,Low
589,robertsjennifer,Twitter,871829,5,0.0834,869.72,0.019,34055,Large,Low,Medium
590,adam31,Facebook,287119,1,0.0834,97.1,0.0128,37934,Small,Low,Low
591,charles14,LinkedIn,527396,6,0.102,195.91,0.0262,18096,Medium,High,High
592,travis06,Twitter,76839,6,0.0986,612.83,0.0226,15650,Small,Medium,High
593,timothy62,LinkedIn,394107,3,0.0642,637.73,0.0213,9352,Medium,Low,Low
594,dmartin,Twitter,424459,3,0.0642,934.87,0.0106,48757,Medium,Low,Low
595,gene05,TikTok,126359,4,0.0834,491.99,0.0425,15495,Small,Low,Medium
596,dmiller,LinkedIn,731718,3,0.0834,969.88,0.019,47180,Large,Low,Low
